,title,short_title,link,price,ratings,reviews
677,Robin Hood 100% Whole Grains Quick Oats 1kg,Robin Hood 100% Whole Gra,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_grocery_sr_pg21_1?ie=UTF8&adId=A04332453I112VEV8X5TM&url=%2FRobin-Hood-Whole-Grains-Quick%2Fdp%2FB00LM9CCAY%2Fref%3Dsr_1_498_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642148%26s%3Dgrocery%26sr%3D1-498-spons%26psc%3D1&qualifier=1636642148&id=2647716718137105&widgetName=sp_mtf,2.49,4.8 out of 5 stars,436
678,"Kellogg's Rice Krispies Square Bars 660g Jumbo Pack-Original, 30 Cereal Bars",Kellogg's Rice Krispies S,/Kelloggs-Krispies-Square-Pack-Original-Cereal/dp/B01DK84TVE/ref=sr_1_499?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-499,7.97,4.8 out of 5 stars,"4,036"
679,Glutenfreeda Gluten Free Apple Cinnamon Flax Oatmeal 297 g (Pack of 8),Glutenfreeda Gluten Free ,/Glutenfreeda-Gluten-Apple-Cinnamon-Oatmeal/dp/B003VUK25E/ref=sr_1_500?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-500,112.57,absent,0
680,Scott's Old Fashioned Porage Oats - 1kg,Scott's Old Fashioned Por,/Scotts-Old-Fashioned-Porage-Oats/dp/B01D6HLM3C/ref=sr_1_501?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-501,28.08,absent,0
681,"Keto Granola. Low Carb Granola. Nutmeg Vanilla. Net Carbs 3g. Dairy-Free (Vegan), Gluten-Free. Paleo Friendly. No Sugar Alcohols. No Stevia 10oz (Package May Vary)",Keto Granola. Low Carb Gr,/Dairy-Free-Gluten-Free-Friendly-Alcohols-Stevia-Vanilla-Nutmeg/dp/B082G7T7TC/ref=sr_1_502?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-502,15.97,3.8 out of 5 stars,86
682,Quaker Oat So Simple Apple & Blueberry - 10 x 36g,Quaker Oat So Simple Appl,/Quaker-Oat-Simple-Apple-Blueberry/dp/B01D6DN4H8/ref=sr_1_503?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-503,14.29,absent,0
683,"Lakanto Classic Monk Fruit Sweetener - 1:1 White Sugar Substitute, Zero Calorie, Keto Diet Friendly, Zero Net Carbs, Zero Glycemic, Baking, Extract, Sugar Replacement (Classic White - 800 g / 1.76 lb) (CA)",Lakanto Classic Monk Frui,/Lakanto-Classic-Sugar-Sweetener-grams/dp/B0168S5RP0/ref=sr_1_504?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-504,24.99,4.7 out of 5 stars,407
684,"Christie Nutter Butter Cookies with Real Peanut Butter, 453 Grams",Christie Nutter Butter Co,/Christie-Nutter-Butter-Cookies-Grams/dp/B08433GCTT/ref=sr_1_505?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-505,3.99,4.5 out of 5 stars,289
685,Buckwheat Groats Extra 800 g - Uvelka,Buckwheat Groats Extra 80,/Buckwheat-Groats-Extra-800-Uvelka/dp/B004YE7QPU/ref=sr_1_506?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-506,43.15,4.5 out of 5 stars,159
686,"Better Oats Fit Instant, Apple Cinnamon, 9.8 Ounce by Better Oats [Foods]","Better Oats Fit Instant, ",/Better-Oats-Instant-Apple-Cinnamon/dp/B00EF90JQW/ref=sr_1_507?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-507,36.12,absent,0
687,"Old Fashioned Rolled Oats, 6 lb (2.72 kg), Non-GMO, Product of Canada",Old Fashioned Rolled Oats,/LBS-Thick-Fashioned-Rolled-Oats/dp/B091BCDNTB/ref=sr_1_508?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-508,24.98,5.0 out of 5 stars,1
688,"Kodiak Cakes Power Cakes flapjack and Waffle, 567g",Kodiak Cakes Power Cakes ,/Kodiak-cakes-power-flapjack-waffle/dp/B00NDAJDUW/ref=sr_1_509?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-509,13.21,4.2 out of 5 stars,844
689,"Nature's Bakery Fig Bars , Whole Wheat Blueberry, 340g ( 6 Bars/pack )",Nature's Bakery Fig Bars ,/Natures-Bakery-Whole-Blueberry-340-2g/dp/B00PNQ37I8/ref=sr_1_510?keywords=oatmeal&qid=1636642148&s=grocery&sr=1-510,4.97,4.7 out of 5 stars,181
690,Robin Hood 100% Whole Grains Large Flake Oats 1kg,Robin Hood 100% Whole Gra,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_grocery_sr_pg21_1?ie=UTF8&adId=A043305735G1JMDH7UDIX&url=%2FRobin-Hood-Large-Flake-Kilograms%2Fdp%2FB00LM91CVO%2Fref%3Dsr_1_511_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642148%26s%3Dgrocery%26sr%3D1-511-spons%26psc%3D1&qualifier=1636642148&id=2647716718137105&widgetName=sp_btf,2.97,4.7 out of 5 stars,501
691,"QUAKER Quick Cook Steel Cut Oats, 709 g",QUAKER Quick Cook Steel C,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_grocery_sr_pg21_1?ie=UTF8&adId=A103179433S0311HSTLH9&url=%2FInstant-Quaker-Oats-Quick-Steel%2Fdp%2FB01MSZ9HZZ%2Fref%3Dsr_1_512_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642148%26s%3Dgrocery%26sr%3D1-512-spons%26psc%3D1&qualifier=1636642148&id=2647716718137105&widgetName=sp_btf,3.27,4.5 out of 5 stars,"1,364"
692,Robin Hood 100% Whole Grains Minute Oats 1kg,Robin Hood 100% Whole Gra,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_grocery_sr_pg21_1?ie=UTF8&adId=A04334013RUKV4C8TTX18&url=%2FRobin-Hood-Whole-Grains-Minute%2Fdp%2FB00YKLIQZQ%2Fref%3Dsr_1_513_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642148%26s%3Dgrocery%26sr%3D1-513-spons%26psc%3D1&qualifier=1636642148&id=2647716718137105&widgetName=sp_btf,2.97,4.7 out of 5 stars,157
693,"QUAKER High Fibre Wild Berry Medley Instant Oatmeal (8 Packets x 38 g), 300 g",QUAKER High Fibre Wild Be,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_grocery_sr_pg22_1?ie=UTF8&adId=A0961668B7TWYKRQGFJO&url=%2FInstant-Quaker-Oats-Medley-Oatmeal%2Fdp%2FB01G8K0AIM%2Fref%3Dsr_1_505_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642153%26s%3Dgrocery%26sr%3D1-505-spons%26psc%3D1&qualifier=1636642153&id=1740406273402516&widgetName=sp_atf_next,3.77,4.8 out of 5 stars,"3,872"
694,"QUAKER Super Grains Banana & Roasted Almond Instant Oatmeal (6 Packets x 55 g), 330 g (Pack of 6)",QUAKER Super Grains Banan,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_grocery_sr_pg22_1?ie=UTF8&adId=A0959704KGI3XDTVQHJ0&url=%2FQuaker-Instant-Oatmeal-Grains-Roasted%2Fdp%2FB07F1TY9MS%2Fref%3Dsr_1_506_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642153%26s%3Dgrocery%26sr%3D1-506-spons%26psc%3D1&qualifier=1636642153&id=1740406273402516&widgetName=sp_atf_next,29.94,4.6 out of 5 stars,168
695,"QUAKER High Protein Maple & Brown Sugar Instant Oatmeal Cereal (6 Packets x 38g), 228 g",QUAKER High Protein Maple,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_grocery_sr_pg22_1?ie=UTF8&adId=A09383842LGM3NP75N1DV&url=%2FInstant-Quaker-Oats-Protein-Oatmeal%2Fdp%2FB00LM90R10%2Fref%3Dsr_1_507_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642153%26s%3Dgrocery%26sr%3D1-507-spons%26psc%3D1&qualifier=1636642153&id=1740406273402516&widgetName=sp_atf_next,2.99,4.5 out of 5 stars,197
696,"Milkmakers Lactation Cookie Bites, Oatmeal Chocolate Chip, 10 Count",Milkmakers Lactation Cook,/Milkmakers-Lactation-Cookie-Oatmeal-Chocolate/dp/B0792MKS8F/ref=sr_1_508?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-508,58.29,absent,Only 7 left in stock.
697,"Excel Sugar-Free Gum, Spearmint, 60pc Bottle, 6 Count","Excel Sugar-Free Gum, Spe",/Excel-Sugar-Free-Spearmint-Bottle-Count/dp/B00HQXV6OI/ref=sr_1_509?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-509,27.13,4.6 out of 5 stars,77
698,Earth's Own - Oat Milk Unsweetened Original | 12 Pack - 946ml | Gluten Free Plant Based Beverage | Non GMO | Dairy Free | Vegan Friendly | Nut Free | Soy Free | Shelf Stable,Earth's Own - Oat Milk Un,/Earths-Own-Unsweetened-Original-Beverage/dp/B087N1Q959/ref=sr_1_510?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-510,46.90,4.6 out of 5 stars,305
699,"Mrs. Butterworth's Syrup, Original, 710ml","Mrs. Butterworth's Syrup,",/Mrs-Butterworths-Syrup-Original-710ml/dp/B00Y3V5OW6/ref=sr_1_511?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-511,2.47,4.4 out of 5 stars,138
700,"Similac Go & Grow By Similac Step 3 Toddler Drink, Powder, 850g, 12-36 Months, Vanilla Flavour, Blue",Similac Go & Grow By Simi,/Similac-Toddler-Formula-Vanilla-Flavour/dp/B07536CFSL/ref=sr_1_512?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-512,19.98,4.6 out of 5 stars,295
701,Talk Crisp Okra Pickles 16 OZ (Pack of 1),Talk Crisp Okra Pickles 1,/Talk-Crisp-Okra-Pickles-Pack/dp/B000SR62GQ/ref=sr_1_513?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-513,36.99,absent,($0.22/oz)
702,"Oreo Mini Fun Treats Cookies, Halloween Snacks, 450g",Oreo Mini Fun Treats Cook,/Oreo-Mini-Treats-450g-Grams/dp/B07S57NSM3/ref=sr_1_514?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-514,8.99,4.6 out of 5 stars,763
703,"BOOST High Protein Meal Replacement Drink, Chocolate, 24 x 237 ml",BOOST High Protein Meal R,/BOOST-Protein-Chocolate-Replacement-Drink/dp/B00DW4THV4/ref=sr_1_515?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-515,24.97,4.7 out of 5 stars,508
704,Quaker Oat So Simple Apple and Blueberry 360g,Quaker Oat So Simple Appl,/Quaker-Simple-Apple-Blueberry-360g/dp/B005LM0QDI/ref=sr_1_516?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-516,25.83,4.5 out of 5 stars,73
705,"Nairns Gluten Free Oatmeal Cookie, Graham, 5.64 Ounce",Nairns Gluten Free Oatmea,/Nairns-Gluten-Oatmeal-Cookie-Graham/dp/B00F94YP6M/ref=sr_1_517?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-517,30.33,4.6 out of 5 stars,"1,691"
706,"Post Grape-Nuts Cereal, 24-Ounce Boxes (Pack of 4)","Post Grape-Nuts Cereal, 2",/Post-Grape-Nuts-Cereal-24-Ounce-Boxes/dp/B002LV6LFY/ref=sr_1_518?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-518,103.31,4.7 out of 5 stars,251
707,ASDA Free From Golden Syrup Flavour Porridge Pot,ASDA Free From Golden Syr,/ASDA-Golden-Syrup-Flavour-Porridge/dp/B079P76N2G/ref=sr_1_519?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-519,6.99,absent,0
708,"QUAKER High Protein Triple Berry Instant Oatmeal (6 Packets x 38 g), 228 g",QUAKER High Protein Tripl,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_grocery_sr_pg22_1?ie=UTF8&adId=A0938484G86KXF32EBKS&url=%2FInstant-Quaker-Oats-Protein-Oatmeal%2Fdp%2FB01NAJDR39%2Fref%3Dsr_1_520_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642153%26s%3Dgrocery%26sr%3D1-520-spons%26psc%3D1&qualifier=1636642153&id=1740406273402516&widgetName=sp_mtf,2.99,4.4 out of 5 stars,199
709,"Isabelle Huot Oatmeal, Cranberries & Chia Cookie Mix, 2 pack x 400 gr","Isabelle Huot Oatmeal, Cr",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_grocery_sr_pg22_1?ie=UTF8&adId=A1029296ZOQF7FH1NWGE&url=%2FIsabelle-Huot-Oatmeal-Cranberries-Cookie%2Fdp%2FB09CLFNSDC%2Fref%3Dsr_1_521_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642153%26s%3Dgrocery%26sr%3D1-521-spons%26psc%3D1&qualifier=1636642153&id=1740406273402516&widgetName=sp_mtf,19.00,absent,($950.00/100 g)
710,"QUAKER Gluten-Free Quick Oats, 511 g",QUAKER Gluten-Free Quick ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_grocery_sr_pg22_1?ie=UTF8&adId=A10319182CTTX1N883HVK&url=%2FInstant-Quaker-Oats-Gluten-Free-Quick%2Fdp%2FB01MSZ9KT8%2Fref%3Dsr_1_522_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642153%26s%3Dgrocery%26sr%3D1-522-spons%26psc%3D1&qualifier=1636642153&id=1740406273402516&widgetName=sp_mtf,3.27,4.5 out of 5 stars,"1,364"
711,Orville Redenbacher Popcorn - Microwave Extra Buttery (24 Pack with 24 bags total),Orville Redenbacher Popco,/Orville-Redenbacher-Popcorn-Microwave-Buttery/dp/B0749QHK6P/ref=sr_1_523?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-523,10.27,4.8 out of 5 stars,"3,393"
712,Stoked Oats Aphrodisi-Oats 500g (4-Pack),Stoked Oats Aphrodisi-Oat,/Stoked-Oats-Aphrodisi-Oats-500g-4-Pack/dp/B08BX4P8JM/ref=sr_1_524?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-524,49.99,absent,0
713,Jordan's Skinny Syrups Caramel Collection Syrup Trio,Jordan's Skinny Syrups Ca,/Jordans-Skinny-Syrups-Caramel-Collection/dp/B07B8PDS4V/ref=sr_1_525?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-525,23.00,4.0 out of 5 stars,140
714,"Nutiva Organic Coconut Manna Puréed Coconut Butter, 425 Gram (Pack of 2) | Organic, Non-GMO | Vegan, Gluten-Free, Keto, Paleo | Creamy Superfood Spread to Boost Smoothies & Oatmeal",Nutiva Organic Coconut Ma,/Nutiva-Organic-Gluten-Free-Superfood-Smoothies/dp/B089PN215Z/ref=sr_1_526?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-526,22.13,4.5 out of 5 stars,"1,113"
715,Rip Van Wafels Dutch Caramel and Vanilla Stroopwafels - Healthy Snacks - Non GMO Snack - Keto Friendly - Office Snacks - Low Sugar (3g) - Low Calorie Snack - 12 Pack,Rip Van Wafels Dutch Cara,/Rip-Van-Wafers-Caramel-Vanilla/dp/B07F6M1MYC/ref=sr_1_527?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-527,20.99,4.3 out of 5 stars,120
716,"Bob's Red Mill, Organic Whole Grain Buckwheat Groats, Gluten Free, 16 Ounce (453 g)","Bob's Red Mill, Organic W",/Bobs-Red-Mill-Organic-Buckwheat/dp/B0019H32G2/ref=sr_1_528?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-528,43.40,4.5 out of 5 stars,274
717,"Organic Raw Cacao Nibs – 100% Pure, Product Imported from Peru. USDA Certified Organic, Sugar Free, No Preservatives – 227g",Organic Raw Cacao Nibs – ,/Organic-Raw-Cacao-Nibs-Preservatives/dp/B07RZ2QLL5/ref=sr_1_529?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-529,12.99,4.3 out of 5 stars,7
718,"Mccann's Irish Oatmeal, Quick & Easy Steel Cut Irish Oatmeal, 12 Pack","Mccann's Irish Oatmeal, Q",/Mccanns-Irish-Oatmeal-Quick-Steel/dp/B002HQINCC/ref=sr_1_530?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-530,172.70,absent,0
719,"OH HENRY! Chocolatey Candy Bars Bag, Halloween Candy to Share, 30 Count (450G)",OH HENRY! Chocolatey Cand,/HENRY-Halloween-Chocolatey-Candy-Count/dp/B07FYT62T4/ref=sr_1_531?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-531,8.48,4.7 out of 5 stars,214
720,"Yupik Organic Rye Kernel, 1kg, 6 Count","Yupik Organic Rye Kernel,",/Yupik-Organic-Rye-Kernel-Count/dp/B08ZBP15H8/ref=sr_1_532?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-532,27.29,4.7 out of 5 stars,170
721,"Betty Crocker Chocolate Chip Cookie, 496 Gram",Betty Crocker Chocolate C,/Betty-Crocker-Chocolate-Chip-Cookie/dp/B00FWJFQU8/ref=sr_1_533?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-533,2.79,4.6 out of 5 stars,578
722,Baby Gourmet Apple Spinach Cereal,Baby Gourmet Apple Spinac,/Baby-Gourmet-Apple-Spinach-Cereal/dp/B01M1EUAN3/ref=sr_1_534?keywords=oatmeal&qid=1636642153&s=grocery&sr=1-534,25.82,1.0 out of 5 stars,3
723,"QUAKER Large Flake Standard Oats, 1 kg",QUAKER Large Flake Standa,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_grocery_sr_pg22_1?ie=UTF8&adId=A1031482133FND1F78DRV&url=%2FStandard-Quaker-Oats-Large-Flake%2Fdp%2FB010BRE1VK%2Fref%3Dsr_1_535_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642153%26s%3Dgrocery%26sr%3D1-535-spons%26psc%3D1&qualifier=1636642153&id=1740406273402516&widgetName=sp_btf,3.27,4.7 out of 5 stars,391
724,"Quaker Life Original Cereal, 450 g",Quaker Life Original Cere,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_grocery_sr_pg22_1?ie=UTF8&adId=A077561437895WNLW3DAT&url=%2FQuaker-Life-Original-450-Gram%2Fdp%2FB010BRDUOE%2Fref%3Dsr_1_536_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642153%26s%3Dgrocery%26sr%3D1-536-spons%26psc%3D1&qualifier=1636642153&id=1740406273402516&widgetName=sp_btf,2.48,4.6 out of 5 stars,108
725,"Quaker Oatmeal Blueberries & Cranberries Quick Cook Steel Cut Oatmeal (8 Packets x 46 g), 368 g (Pack of 6)",Quaker Oatmeal Blueberrie,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_grocery_sr_pg22_1?ie=UTF8&adId=A09593603B2DNDHT27MJH&url=%2FQuaker-Oats-Oatmeal-Blueberries-Cranberries%2Fdp%2FB07F1L1BXT%2Fref%3Dsr_1_537_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642153%26s%3Dgrocery%26sr%3D1-537-spons%26psc%3D1&qualifier=1636642153&id=1740406273402516&widgetName=sp_btf,28.89,4.5 out of 5 stars,25
726,Rip Van Wafels Chocolate Brownie Stroopwafels - Healthy Snacks - Keto Friendly - Office Snacks - Low Sugar (3g) - Low Calorie Snack - 12 Pack,Rip Van Wafels Chocolate ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_grocery_sr_pg23_1?ie=UTF8&adId=A0949734C1R6UKLKMMV6&url=%2FRip-Van-Wafels-Chocolate-Stroopwafels%2Fdp%2FB01N64GHO9%2Fref%3Dsr_1_529_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642159%26s%3Dgrocery%26sr%3D1-529-spons%26psc%3D1&qualifier=1636642159&id=6313966633646191&widgetName=sp_atf_next,20.99,4.2 out of 5 stars,604
727,"QUAKER Lightly Sweetened Apples & Cinnamon Instant Oatmeal (8 Packets X 29 g), 232 g (Pack of 6)",QUAKER Lightly Sweetened ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_grocery_sr_pg23_1?ie=UTF8&adId=A096004021HTKY5NGRTA1&url=%2FQuaker-Instant-Lightly-Sweetened-Cinnamon%2Fdp%2FB07V2JXJLW%2Fref%3Dsr_1_530_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642159%26s%3Dgrocery%26sr%3D1-530-spons%26psc%3D1&qualifier=1636642159&id=6313966633646191&widgetName=sp_atf_next,17.94,4.5 out of 5 stars,23
728,"QUAKER Super Grains Apples & Cinnamon Instant Oatmeal (6 Packets x 57 g), 342 g (Pack of 6)",QUAKER Super Grains Apple,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_grocery_sr_pg23_1?ie=UTF8&adId=A09597601998DIN76S0OR&url=%2FQuaker-Instant-Oatmeal-Grains-Cinnamon%2Fdp%2FB07F1Y6VPY%2Fref%3Dsr_1_531_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642159%26s%3Dgrocery%26sr%3D1-531-spons%26psc%3D1&qualifier=1636642159&id=6313966633646191&widgetName=sp_atf_next,21.31,4.6 out of 5 stars,168
729,Baby Gourmet Apple Spinach Cereal,Baby Gourmet Apple Spinac,/Baby-Gourmet-Apple-Spinach-Cereal/dp/B01M1EUAN3/ref=sr_1_532?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-532,25.82,1.0 out of 5 stars,3
730,"Kellogg's Mini-Wheats Cereal, 1.2kg (Jumbo Size), Original",Kellogg's Mini-Wheats Cer,/Kelloggs-Mini-Wheats-Cereal-1-2kg-Original/dp/B01MRXWP1J/ref=sr_1_533?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-533,6.99,4.8 out of 5 stars,"2,559"
731,Nature's Path Organic Pumpkin Seed Plus Flax Granola 750g EcoPac Bag,Nature's Path Organic Pum,/Natures-Path-Organic-Pumpkin-Granola/dp/B00DTGA1J2/ref=sr_1_534?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-534,12.19,4.7 out of 5 stars,74
732,Daily Oats Organic Porridge 500g by Rude Health,Daily Oats Organic Porrid,/Daily-Oats-Organic-Porridge-Health/dp/B00NVSBFIE/ref=sr_1_535?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-535,21.49,absent,0
733,"Gluten Free Cookies Flour | Gluten Free Oatmeal Raisin Cookies - Baking Flour for Gluten Free Biscuits, Chocolate Chip Cookies, Butter Cookies & Blondies from London Blends by Orly 60 OZ (Pack of 3)",Gluten Free Cookies Flour,/Custom-Blended-Gluten-Cookie-Flour/dp/B01BDYVGH2/ref=sr_1_536?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-536,50.00,3.8 out of 5 stars,11
734,"Shiloh Farms - Organic Kamut Flakes, 2 Packs - 16 Ounce each",Shiloh Farms - Organic Ka,/Shiloh-Farms-Organic-Kamut-Flakes/dp/B07CNJGS37/ref=sr_1_537?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-537,absent,absent,0
735,"Gluten Free Flour All Purpose, 1 to 1 Substitution, Easy to Use, Tapioca, White & Brown Rice Flour, for Baking, Cookies, Pancake, Non-GMO, Kosher by Cup4Cup Multipurpose Flour, 1362 Grams",Gluten Free Flour All Pur,/Purpose-Substitution-Tapioca-Cup4Cup-Multipurpose/dp/B081P4CM81/ref=sr_1_538?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-538,24.69,4.6 out of 5 stars,92
736,Quaker Quick Oats (5kg (2 x 2.5kg Box)),Quaker Quick Oats (5kg (2,/Quaker-Quick-Oats-5kg-2-5kg/dp/B0784Z66S2/ref=sr_1_539?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-539,21.95,5.0 out of 5 stars,6
737,"Quaker Life Original Multigrain Cereal 2 X 31 Oz Net Wt (62 Oz), 62 Ounces",Quaker Life Original Mult,/Quaker-Life-Cereal-Whole-Grain/dp/B001V7AVCI/ref=sr_1_540?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-540,absent,4.7 out of 5 stars,41
738,Oatly - Organic Creamy Oat - Oat Alternative to Cream - 250ml,Oatly - Organic Creamy Oa,/Oatly-Organic-Creamy-Alternative-Cream/dp/B00BTQJD5M/ref=sr_1_541?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-541,14.99,3.0 out of 5 stars,1
739,Nature's Path Organic Whole O'S Cereal 750g EcoPac Bag,Nature's Path Organic Who,/Natures-Path-Organic-Gluten-Cereal/dp/B00DTGA8FE/ref=sr_1_542?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-542,12.19,4.3 out of 5 stars,22
740,"Yupik Cashews, Small Pieces 1kg","Yupik Cashews, Small Piec",/Yupik-Cashews-Small-Pieces-1kg/dp/B00N75P3GG/ref=sr_1_543?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-543,15.89,4.5 out of 5 stars,377
741,"QUAKER Maple & Brown Sugar Family Pack Instant Oatmeal (18 Packets x 43 g), 774 g",QUAKER Maple & Brown Suga,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_grocery_sr_pg23_1?ie=UTF8&adId=A07976502A3RQ5MHS24D5&url=%2FInstant-Quaker-Oats-Oatmeal-Maple-18-Count%2Fdp%2FB01F8YM2IU%2Fref%3Dsr_1_544_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642159%26s%3Dgrocery%26sr%3D1-544-spons%26psc%3D1&qualifier=1636642159&id=6313966633646191&widgetName=sp_mtf,4.97,4.8 out of 5 stars,"3,872"
742,"Quaker High Fibre Raisins & Spice Instant Oatmeal (8 Packets X 43 g), 344 g",Quaker High Fibre Raisins,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_grocery_sr_pg23_1?ie=UTF8&adId=A0961612GBJX7Q0GDHT8&url=%2FQuaker-Instant-Fibre-Raisins-Spice%2Fdp%2FB07VCG3N3M%2Fref%3Dsr_1_545_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642159%26s%3Dgrocery%26sr%3D1-545-spons%26psc%3D1&qualifier=1636642159&id=6313966633646191&widgetName=sp_mtf,3.77,4.7 out of 5 stars,183
743,Robin Hood 100% Whole Grains Quick Oats 1kg (Case of 8),Robin Hood 100% Whole Gra,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_grocery_sr_pg23_1?ie=UTF8&adId=A053160738K5PPKAXENAO&url=%2FRobin-Hood-Whole-Grains-Quick%2Fdp%2FB08WQZB5D7%2Fref%3Dsr_1_546_sspa%3Fkeywords%3Doatmeal%26qid%3D1636642159%26s%3Dgrocery%26sr%3D1-546-spons%26psc%3D1&qualifier=1636642159&id=6313966633646191&widgetName=sp_mtf,29.54,5.0 out of 5 stars,2
744,Divina Krunch Granola Triple Chocolate 400g,Divina Krunch Granola Tri,/Divina-Krunch-Granola-Triple-Chocolate/dp/B00RSTHJCI/ref=sr_1_547?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-547,4.99,4.4 out of 5 stars,30
745,Blume Rose London Fog Powder | Vegan Decaf Sugar Free Organic | 30 Servings (100g) | Tea Iced Latte Smoothie Ice Cream Pudding Pops Cookies,Blume Rose London Fog Pow,/Organic-Servings-Smoothie-Pudding-Cookies/dp/B09KG8W36J/ref=sr_1_548?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-548,29.99,absent,($29.99/100 g)
746,Oatmeal - Scotch- 44lb,Oatmeal - Scotch- 44lb,/Dylmine-Health-OATMEAL-SCOTCH-44lb/dp/B079CPZR6Q/ref=sr_1_549?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-549,141.65,absent,Only 10 left in stock.
747,Oatmeal - Standard- 44lb,Oatmeal - Standard- 44lb,/Dylmine-Health-OATMEAL-STANDARD-44lb/dp/B079CNYYC8/ref=sr_1_550?keywords=oatmeal&qid=1636642159&s=grocery&sr=1-550,147.86,absent,Only 1 left in stock.
